Date,btc,oil,ethereum,euro,gold,tether,dow,sp,nasdaq,tenyear,btc_ytd,btc_change_ytd,oil_ytd,oil_change_ytd,ethereum_ytd,ethereum_change_ytd,euro_ytd,euro_change_ytd,gold_ytd,gold_change_ytd,tether_ytd,tether_change_ytd,dow_ytd,dow_change_ytd,sp_ytd,sp_change_ytd,nasdaq_ytd,nasdaq_change_ytd,tenyear_ytd,tenyear_change_ytd,btc_tmr,btc_change_tmr,oil_tmr,oil_change_tmr,ethereum_tmr,ethereum_change_tmr,euro_tmr,euro_change_tmr,gold_tmr,gold_change_tmr,tether_tmr,tether_change_tmr,dow_tmr,dow_change_tmr,sp_tmr,sp_change_tmr,nasdaq_tmr,nasdaq_change_tmr,tenyear_tmr,tenyear_change_tmr
2017-03-02,1251.010009765625,52.61000061035156,,1.0535852909088135,1231.9000244140625,,21002.970703125,2381.919921875,5861.22021484375,2.489000082015991,1222.5,1,53.83000183105469,0,,0,1.0569148063659668,0,1248.9000244140625,0,,0,21115.55078125,0,2395.9599609375,0,5904.02978515625,0,2.4630000591278076,1,1274.989990234375,1,53.33000183105469,1,,0,1.0509721040725708,0,1225.5,0,,0,21005.7109375,1,2383.1201171875,1,5870.75,1,2.492000102996826,1
2017-03-03,1274.989990234375,53.33000183105469,,1.0509721040725708,1225.5,,21005.7109375,2383.1201171875,5870.75,2.492000102996826,1251.010009765625,1,52.61000061035156,1,,0,1.0535852909088135,0,1231.9000244140625,0,,0,21002.970703125,1,2381.919921875,1,5861.22021484375,1,2.489000082015991,1,1255.1500244140625,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-04,1255.1500244140625,,,,,,,,,,1274.989990234375,0,53.33000183105469,0,,0,1.0509721040725708,0,1225.5,0,,0,21005.7109375,0,2383.1201171875,0,5870.75,0,2.492000102996826,0,1267.1199951171875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-05,1267.1199951171875,,,,,,,,,,1255.1500244140625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1272.8299560546875,1,53.20000076293945,0,,0,1.062044620513916,0,1224.5,0,,0,20954.33984375,0,2375.31005859375,0,5849.18017578125,0,2.49399995803833,0
2017-03-06,1272.8299560546875,53.20000076293945,,1.062044620513916,1224.5,,20954.33984375,2375.31005859375,5849.18017578125,2.49399995803833,1267.1199951171875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1223.5400390625,0,53.13999938964844,0,,0,1.0579211711883545,0,1215.0999755859375,0,,0,20924.759765625,0,2368.389892578125,0,5833.93017578125,0,2.510999917984009,1
2017-03-07,1223.5400390625,53.13999938964844,,1.0579211711883545,1215.0999755859375,,20924.759765625,2368.389892578125,5833.93017578125,2.510999917984009,1272.8299560546875,0,53.20000076293945,0,,0,1.062044620513916,0,1224.5,0,,0,20954.33984375,0,2375.31005859375,0,5849.18017578125,0,2.49399995803833,1,1150.0,0,50.279998779296875,0,,0,1.0570154190063477,0,1208.5,0,,0,20855.73046875,0,2362.97998046875,0,5837.5498046875,1,2.552000045776367,1
2017-03-08,1150.0,50.279998779296875,,1.0570154190063477,1208.5,,20855.73046875,2362.97998046875,5837.5498046875,2.552000045776367,1223.5400390625,0,53.13999938964844,0,,0,1.0579211711883545,0,1215.0999755859375,0,,0,20924.759765625,0,2368.389892578125,0,5833.93017578125,1,2.510999917984009,1,1188.489990234375,1,49.279998779296875,0,,0,1.0547411441802979,0,1202.4000244140625,0,,0,20858.189453125,1,2364.8701171875,1,5838.81005859375,1,2.5980000495910645,1
2017-03-09,1188.489990234375,49.279998779296875,,1.0547411441802979,1202.4000244140625,,20858.189453125,2364.8701171875,5838.81005859375,2.5980000495910645,1150.0,1,50.279998779296875,0,,0,1.0570154190063477,0,1208.5,0,,0,20855.73046875,1,2362.97998046875,1,5837.5498046875,1,2.552000045776367,1,1116.719970703125,0,48.4900016784668,0,,0,1.0578428506851196,1,1200.699951171875,0,,0,20902.98046875,1,2372.60009765625,1,5861.72998046875,1,2.5820000171661377,0
2017-03-10,1116.719970703125,48.4900016784668,,1.0578428506851196,1200.699951171875,,20902.98046875,2372.60009765625,5861.72998046875,2.5820000171661377,1188.489990234375,0,49.279998779296875,0,,0,1.0547411441802979,1,1202.4000244140625,0,,0,20858.189453125,1,2364.8701171875,1,5838.81005859375,1,2.5980000495910645,0,1175.8299560546875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-11,1175.8299560546875,,,,,,,,,,1116.719970703125,1,48.4900016784668,0,,0,1.0578428506851196,0,1200.699951171875,0,,0,20902.98046875,0,2372.60009765625,0,5861.72998046875,0,2.5820000171661377,0,1221.3800048828125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-12,1221.3800048828125,,,,,,,,,,1175.8299560546875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1231.9200439453125,1,48.400001525878906,0,,0,1.0690041780471802,0,1202.4000244140625,0,,0,20881.48046875,0,2373.469970703125,0,5875.77978515625,0,2.6080000400543213,0
2017-03-13,1231.9200439453125,48.400001525878906,,1.0690041780471802,1202.4000244140625,,20881.48046875,2373.469970703125,5875.77978515625,2.6080000400543213,1221.3800048828125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1240.0,1,47.720001220703125,0,,0,1.0651443004608154,0,1201.9000244140625,0,,0,20837.369140625,0,2365.449951171875,0,5856.81982421875,0,2.5950000286102295,0
2017-03-14,1240.0,47.720001220703125,,1.0651443004608154,1201.9000244140625,,20837.369140625,2365.449951171875,5856.81982421875,2.5950000286102295,1231.9200439453125,1,48.400001525878906,0,,0,1.0690041780471802,0,1202.4000244140625,0,,0,20881.48046875,0,2373.469970703125,0,5875.77978515625,0,2.6080000400543213,0,1249.6099853515625,1,48.86000061035156,1,,0,1.0612443685531616,0,1200.0999755859375,0,,0,20950.099609375,1,2385.260009765625,1,5900.0498046875,1,2.507999897003174,0
2017-03-15,1249.6099853515625,48.86000061035156,,1.0612443685531616,1200.0999755859375,,20950.099609375,2385.260009765625,5900.0498046875,2.507999897003174,1240.0,1,47.720001220703125,1,,0,1.0651443004608154,0,1201.9000244140625,0,,0,20837.369140625,1,2365.449951171875,1,5856.81982421875,1,2.5950000286102295,0,1187.81005859375,0,48.75,0,,0,1.0737909078598022,1,1226.5,1,,0,20934.55078125,0,2381.3798828125,0,5900.759765625,1,2.5220000743865967,1
2017-03-16,1187.81005859375,48.75,,1.0737909078598022,1226.5,,20934.55078125,2381.3798828125,5900.759765625,2.5220000743865967,1249.6099853515625,0,48.86000061035156,0,,0,1.0612443685531616,1,1200.0999755859375,1,,0,20950.099609375,0,2385.260009765625,0,5900.0498046875,1,2.507999897003174,1,1100.22998046875,0,48.779998779296875,1,,0,1.077470064163208,1,1229.800048828125,1,,0,20914.619140625,0,2378.25,0,5901.0,1,2.500999927520752,0
2017-03-17,1100.22998046875,48.779998779296875,,1.077470064163208,1229.800048828125,,20914.619140625,2378.25,5901.0,2.500999927520752,1187.81005859375,0,48.75,1,,0,1.0737909078598022,1,1226.5,1,,0,20934.55078125,0,2381.3798828125,0,5900.759765625,1,2.5220000743865967,0,973.8179931640625,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-18,973.8179931640625,,,,,,,,,,1100.22998046875,0,48.779998779296875,0,,0,1.077470064163208,0,1229.800048828125,0,,0,20914.619140625,0,2378.25,0,5901.0,0,2.500999927520752,0,1036.739990234375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-19,1036.739990234375,,,,,,,,,,973.8179931640625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1054.22998046875,1,48.220001220703125,0,,0,1.0742985010147095,0,1233.5999755859375,0,,0,20905.859375,0,2373.469970703125,0,5901.52978515625,0,2.4730000495910645,0
2017-03-20,1054.22998046875,48.220001220703125,,1.0742985010147095,1233.5999755859375,,20905.859375,2373.469970703125,5901.52978515625,2.4730000495910645,1036.739990234375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1120.5400390625,1,47.34000015258789,0,,0,1.073767900466919,0,1246.0999755859375,1,,0,20668.009765625,0,2344.02001953125,0,5793.830078125,0,2.436000108718872,0
2017-03-21,1120.5400390625,47.34000015258789,,1.073767900466919,1246.0999755859375,,20668.009765625,2344.02001953125,5793.830078125,2.436000108718872,1054.22998046875,1,48.220001220703125,0,,0,1.0742985010147095,0,1233.5999755859375,1,,0,20905.859375,0,2373.469970703125,0,5901.52978515625,0,2.4730000495910645,0,1049.1400146484375,0,48.040000915527344,1,,0,1.081244707107544,1,1249.300048828125,1,,0,20661.30078125,0,2348.449951171875,1,5821.64013671875,1,2.3959999084472656,0
2017-03-22,1049.1400146484375,48.040000915527344,,1.081244707107544,1249.300048828125,,20661.30078125,2348.449951171875,5821.64013671875,2.3959999084472656,1120.5400390625,0,47.34000015258789,1,,0,1.073767900466919,1,1246.0999755859375,1,,0,20668.009765625,0,2344.02001953125,1,5793.830078125,1,2.436000108718872,0,1038.5899658203125,0,47.70000076293945,0,,0,1.0790164470672607,0,1246.9000244140625,0,,0,20656.580078125,0,2345.9599609375,0,5817.68994140625,0,2.4179999828338623,1
2017-03-23,1038.5899658203125,47.70000076293945,,1.0790164470672607,1246.9000244140625,,20656.580078125,2345.9599609375,5817.68994140625,2.4179999828338623,1049.1400146484375,0,48.040000915527344,0,,0,1.081244707107544,0,1249.300048828125,0,,0,20661.30078125,0,2348.449951171875,0,5821.64013671875,0,2.3959999084472656,1,937.52001953125,0,47.970001220703125,1,,0,1.0783880949020386,0,1248.199951171875,1,,0,20596.720703125,0,2343.97998046875,0,5828.740234375,1,2.4000000953674316,0
2017-03-24,937.52001953125,47.970001220703125,,1.0783880949020386,1248.199951171875,,20596.720703125,2343.97998046875,5828.740234375,2.4000000953674316,1038.5899658203125,0,47.70000076293945,1,,0,1.0790164470672607,0,1246.9000244140625,1,,0,20656.580078125,0,2345.9599609375,0,5817.68994140625,1,2.4179999828338623,0,972.7789916992188,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-25,972.7789916992188,,,,,,,,,,937.52001953125,1,47.970001220703125,0,,0,1.0783880949020386,0,1248.199951171875,0,,0,20596.720703125,0,2343.97998046875,0,5828.740234375,0,2.4000000953674316,0,966.7249755859375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-03-26,966.7249755859375,,,,,,,,,,972.7789916992188,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1045.77001953125,1,47.72999954223633,0,,0,1.0849517583847046,0,1255.4000244140625,0,,0,20550.98046875,0,2341.590087890625,0,5840.3701171875,0,2.372999906539917,0
2017-03-27,1045.77001953125,47.72999954223633,,1.0849517583847046,1255.4000244140625,,20550.98046875,2341.590087890625,5840.3701171875,2.372999906539917,966.7249755859375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1047.1500244140625,1,48.369998931884766,1,,0,1.0860947370529175,1,1255.300048828125,0,,0,20701.5,1,2358.570068359375,1,5875.14013671875,1,2.4089999198913574,1
2017-03-28,1047.1500244140625,48.369998931884766,,1.0860947370529175,1255.300048828125,,20701.5,2358.570068359375,5875.14013671875,2.4089999198913574,1045.77001953125,1,47.72999954223633,1,,0,1.0849517583847046,1,1255.4000244140625,0,,0,20550.98046875,1,2341.590087890625,1,5840.3701171875,1,2.372999906539917,1,1039.969970703125,0,49.5099983215332,1,,0,1.0817711353302002,0,1253.4000244140625,0,,0,20659.3203125,0,2361.1298828125,1,5897.5498046875,1,2.385999917984009,0
2017-03-29,1039.969970703125,49.5099983215332,,1.0817711353302002,1253.4000244140625,,20659.3203125,2361.1298828125,5897.5498046875,2.385999917984009,1047.1500244140625,0,48.369998931884766,1,,0,1.0860947370529175,0,1255.300048828125,0,,0,20701.5,0,2358.570068359375,1,5875.14013671875,1,2.4089999198913574,0,1026.4300537109375,0,50.349998474121094,1,,0,1.0759629011154175,0,1245.0,0,,0,20728.490234375,1,2368.06005859375,1,5914.33984375,1,2.4159998893737793,1
2017-03-30,1026.4300537109375,50.349998474121094,,1.0759629011154175,1245.0,,20728.490234375,2368.06005859375,5914.33984375,2.4159998893737793,1039.969970703125,0,49.5099983215332,1,,0,1.0817711353302002,0,1253.4000244140625,0,,0,20659.3203125,1,2361.1298828125,1,5897.5498046875,1,2.385999917984009,1,1071.7900390625,1,50.599998474121094,1,,0,1.0687072277069092,0,1247.300048828125,1,,0,20663.220703125,0,2362.719970703125,0,5911.740234375,0,2.3959999084472656,0
2017-03-31,1071.7900390625,50.599998474121094,,1.0687072277069092,1247.300048828125,,20663.220703125,2362.719970703125,5911.740234375,2.3959999084472656,1026.4300537109375,1,50.349998474121094,1,,0,1.0759629011154175,0,1245.0,1,,0,20728.490234375,0,2368.06005859375,0,5914.33984375,0,2.4159998893737793,0,1080.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-01,1080.5,,,,,,,,,,1071.7900390625,1,50.599998474121094,0,,0,1.0687072277069092,0,1247.300048828125,0,,0,20663.220703125,0,2362.719970703125,0,5911.740234375,0,2.3959999084472656,0,1102.1700439453125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-02,1102.1700439453125,,,,,,,,,,1080.5,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1143.81005859375,1,50.2400016784668,0,,0,1.0668829679489136,0,1250.800048828125,0,,0,20650.2109375,0,2358.840087890625,0,5894.68017578125,0,2.3499999046325684,0
2017-04-03,1143.81005859375,50.2400016784668,,1.0668829679489136,1250.800048828125,,20650.2109375,2358.840087890625,5894.68017578125,2.3499999046325684,1102.1700439453125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1133.25,0,51.029998779296875,1,,0,1.067008137702942,1,1255.0,1,,0,20689.240234375,1,2360.159912109375,1,5898.60986328125,1,2.3499999046325684,0
2017-04-04,1133.25,51.029998779296875,,1.067008137702942,1255.0,,20689.240234375,2360.159912109375,5898.60986328125,2.3499999046325684,1143.81005859375,0,50.2400016784668,1,,0,1.0668829679489136,1,1250.800048828125,1,,0,20650.2109375,1,2358.840087890625,1,5894.68017578125,1,2.3499999046325684,0,1124.780029296875,0,51.150001525878906,1,,0,1.0680338144302368,1,1245.4000244140625,0,,0,20648.150390625,0,2352.949951171875,0,5864.47998046875,0,2.3570001125335693,1
2017-04-05,1124.780029296875,51.150001525878906,,1.0680338144302368,1245.4000244140625,,20648.150390625,2352.949951171875,5864.47998046875,2.3570001125335693,1133.25,0,51.029998779296875,1,,0,1.067008137702942,1,1255.0,0,,0,20689.240234375,0,2360.159912109375,0,5898.60986328125,0,2.3499999046325684,1,1182.6800537109375,1,51.70000076293945,1,,0,1.0672472715377808,0,1250.300048828125,1,,0,20662.94921875,1,2357.489990234375,1,5878.9501953125,1,2.3429999351501465,0
2017-04-06,1182.6800537109375,51.70000076293945,,1.0672472715377808,1250.300048828125,,20662.94921875,2357.489990234375,5878.9501953125,2.3429999351501465,1124.780029296875,1,51.150001525878906,1,,0,1.0680338144302368,0,1245.4000244140625,1,,0,20648.150390625,1,2352.949951171875,1,5864.47998046875,1,2.3570001125335693,0,1176.9000244140625,0,52.2400016784668,1,,0,1.0644639730453491,0,1254.300048828125,1,,0,20656.099609375,0,2355.5400390625,0,5877.81005859375,0,2.372999906539917,1
2017-04-07,1176.9000244140625,52.2400016784668,,1.0644639730453491,1254.300048828125,,20656.099609375,2355.5400390625,5877.81005859375,2.372999906539917,1182.6800537109375,0,51.70000076293945,1,,0,1.0672472715377808,0,1250.300048828125,1,,0,20662.94921875,0,2357.489990234375,0,5878.9501953125,0,2.3429999351501465,1,1175.949951171875,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-08,1175.949951171875,,,,,,,,,,1176.9000244140625,0,52.2400016784668,0,,0,1.0644639730453491,0,1254.300048828125,0,,0,20656.099609375,0,2355.5400390625,0,5877.81005859375,0,2.372999906539917,0,1187.8699951171875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-09,1187.8699951171875,,,,,,,,,,1175.949951171875,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1187.1300048828125,0,53.08000183105469,0,,0,1.0582010746002197,0,1251.0999755859375,0,,0,20658.01953125,0,2357.159912109375,0,5880.93017578125,0,2.3610000610351562,0
2017-04-10,1187.1300048828125,53.08000183105469,,1.0582010746002197,1251.0999755859375,,20658.01953125,2357.159912109375,5880.93017578125,2.3610000610351562,1187.8699951171875,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1205.010009765625,1,53.400001525878906,1,,0,1.0597598552703857,1,1271.199951171875,1,,0,20651.30078125,0,2353.780029296875,0,5866.77001953125,0,2.2980000972747803,0
2017-04-11,1205.010009765625,53.400001525878906,,1.0597598552703857,1271.199951171875,,20651.30078125,2353.780029296875,5866.77001953125,2.2980000972747803,1187.1300048828125,1,53.08000183105469,1,,0,1.0582010746002197,1,1251.0999755859375,1,,0,20658.01953125,0,2357.159912109375,0,5880.93017578125,0,2.3610000610351562,0,1200.3699951171875,0,53.11000061035156,0,,0,1.0611318349838257,1,1275.300048828125,1,,0,20591.859375,0,2344.929931640625,0,5836.16015625,0,2.2960000038146973,0
2017-04-12,1200.3699951171875,53.11000061035156,,1.0611318349838257,1275.300048828125,,20591.859375,2344.929931640625,5836.16015625,2.2960000038146973,1205.010009765625,0,53.400001525878906,0,,0,1.0597598552703857,1,1271.199951171875,1,,0,20651.30078125,0,2353.780029296875,0,5866.77001953125,0,2.2980000972747803,0,1169.280029296875,0,53.18000030517578,1,,0,1.0670650005340576,1,1285.9000244140625,1,,0,20453.25,0,2328.949951171875,0,5805.14990234375,0,2.2320001125335693,0
2017-04-13,1169.280029296875,53.18000030517578,,1.0670650005340576,1285.9000244140625,,20453.25,2328.949951171875,5805.14990234375,2.2320001125335693,1200.3699951171875,0,53.11000061035156,1,,0,1.0611318349838257,1,1275.300048828125,1,,0,20591.859375,0,2344.929931640625,0,5836.16015625,0,2.2960000038146973,0,1167.5400390625,0,,0,,0,1.0616387128829956,0,,0,,0,,0,,0,,0,,0
2017-04-14,1167.5400390625,,,1.0616387128829956,,,,,,,1169.280029296875,0,53.18000030517578,0,,0,1.0670650005340576,0,1285.9000244140625,0,,0,20453.25,0,2328.949951171875,0,5805.14990234375,0,2.2320001125335693,0,1172.52001953125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-15,1172.52001953125,,,,,,,,,,1167.5400390625,1,,0,,0,1.0616387128829956,0,,0,,0,,0,,0,,0,,0,1182.93994140625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-16,1182.93994140625,,,,,,,,,,1172.52001953125,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1193.9100341796875,1,52.650001525878906,0,,0,1.0610530376434326,0,1289.4000244140625,0,,0,20636.919921875,0,2349.010009765625,0,5856.7900390625,0,2.252000093460083,0
2017-04-17,1193.9100341796875,52.650001525878906,,1.0610530376434326,1289.4000244140625,,20636.919921875,2349.010009765625,5856.7900390625,2.252000093460083,1182.93994140625,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1211.6700439453125,1,52.40999984741211,0,,0,1.0644525289535522,1,1291.699951171875,1,,0,20523.279296875,0,2342.18994140625,0,5849.47021484375,0,2.178999900817871,0
2017-04-18,1211.6700439453125,52.40999984741211,,1.0644525289535522,1291.699951171875,,20523.279296875,2342.18994140625,5849.47021484375,2.178999900817871,1193.9100341796875,1,52.650001525878906,0,,0,1.0610530376434326,1,1289.4000244140625,1,,0,20636.919921875,0,2349.010009765625,0,5856.7900390625,0,2.252000093460083,0,1210.2900390625,0,50.439998626708984,0,,0,1.0728693008422852,1,1281.4000244140625,0,,0,20404.490234375,0,2338.169921875,0,5863.02978515625,1,2.2019999027252197,1
2017-04-19,1210.2900390625,50.439998626708984,,1.0728693008422852,1281.4000244140625,,20404.490234375,2338.169921875,5863.02978515625,2.2019999027252197,1211.6700439453125,0,52.40999984741211,0,,0,1.0644525289535522,1,1291.699951171875,0,,0,20523.279296875,0,2342.18994140625,0,5849.47021484375,1,2.178999900817871,1,1229.0799560546875,1,50.27000045776367,0,,0,1.0715012550354004,0,1281.9000244140625,1,,0,20578.7109375,1,2355.840087890625,1,5916.77978515625,1,2.240999937057495,1
2017-04-20,1229.0799560546875,50.27000045776367,,1.0715012550354004,1281.9000244140625,,20578.7109375,2355.840087890625,5916.77978515625,2.240999937057495,1210.2900390625,1,50.439998626708984,0,,0,1.0728693008422852,0,1281.4000244140625,1,,0,20404.490234375,1,2338.169921875,1,5863.02978515625,1,2.2019999027252197,1,1222.050048828125,0,49.619998931884766,0,,0,1.0714898109436035,0,1287.4000244140625,1,,0,20547.759765625,0,2348.68994140625,0,5910.52001953125,0,2.236999988555908,0
2017-04-21,1222.050048828125,49.619998931884766,,1.0714898109436035,1287.4000244140625,,20547.759765625,2348.68994140625,5910.52001953125,2.236999988555908,1229.0799560546875,0,50.27000045776367,0,,0,1.0715012550354004,0,1281.9000244140625,1,,0,20578.7109375,0,2355.840087890625,0,5916.77978515625,0,2.240999937057495,0,1231.7099609375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-22,1231.7099609375,,,,,,,,,,1222.050048828125,1,49.619998931884766,0,,0,1.0714898109436035,0,1287.4000244140625,0,,0,20547.759765625,0,2348.68994140625,0,5910.52001953125,0,2.236999988555908,0,1207.2099609375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
2017-04-23,1207.2099609375,,,,,,,,,,1231.7099609375,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,1250.1500244140625,1,49.22999954223633,0,,0,1.087393879890442,0,1275.800048828125,0,,0,20763.890625,0,2374.14990234375,0,5983.81982421875,0,2.2730000019073486,0
2017-04-24,1250.1500244140625,49.22999954223633,,1.087393879890442,1275.800048828125,,20763.890625,2374.14990234375,5983.81982421875,2.2730000019073486,1207.2099609375,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,1265.489990234375,1,49.560001373291016,1,,0,1.0864840745925903,0,1265.5999755859375,0,,0,20996.119140625,1,2388.610107421875,1,6025.490234375,1,2.3269999027252197,1
2017-04-25,1265.489990234375,49.560001373291016,,1.0864840745925903,1265.5999755859375,,20996.119140625,2388.610107421875,6025.490234375,2.3269999027252197,1250.1500244140625,1,49.22999954223633,1,,0,1.087393879890442,0,1275.800048828125,0,,0,20763.890625,1,2374.14990234375,1,5983.81982421875,1,2.2730000019073486,1,1281.0799560546875,1,49.619998931884766,1,,0,1.0928245782852173,1,1262.0999755859375,0,,0,20975.08984375,0,2387.449951171875,0,6025.22998046875,0,2.311000108718872,0
2017-04-26,1281.0799560546875,49.619998931884766,,1.0928245782852173,1262.0999755859375,,20975.08984375,2387.449951171875,6025.22998046875,2.311000108718872,1265.489990234375,1,49.560001373291016,1,,0,1.0864840745925903,1,1265.5999755859375,0,,0,20996.119140625,0,2388.610107421875,0,6025.490234375,0,2.3269999027252197,0,1317.72998046875,1,48.970001220703125,0,,0,1.090893268585205,0,1263.699951171875,1,,0,20981.330078125,1,2388.77001953125,1,6048.93994140625,1,2.2960000038146973,0
